SampleID,EnvironmentType,GramPositiveCount,GramNegativeCount,TotalCount,ProportionGramPositive,ProportionGramNegative
S5885,Soil,105,69,174,0.603448275862069,0.39655172413793105
S5886,Soil,48,100,148,0.32432432432432434,0.6756756756756757
S5887,Soil,87,96,183,0.47540983606557374,0.5245901639344263
S5888,Plant,109,105,214,0.5093457943925234,0.49065420560747663
S5889,Water,108,101,209,0.5167464114832536,0.48325358851674644
S5890,Air,106,84,190,0.5578947368421052,0.4421052631578947
S5891,Air,202,69,271,0.7453874538745388,0.25461254612546125
S5892,Air,144,95,239,0.602510460251046,0.39748953974895396
S5893,Soil,121,101,222,0.545045045045045,0.45495495495495497
S5894,Air,112,57,169,0.6627218934911243,0.33727810650887574
S5895,Water,77,95,172,0.4476744186046512,0.5523255813953488
S5896,Air,100,107,207,0.4830917874396135,0.5169082125603864
S5897,Water,129,44,173,0.7456647398843931,0.2543352601156069
S5898,Soil,105,113,218,0.481651376146789,0.518348623853211
S5899,Plant,114,93,207,0.5507246376811594,0.4492753623188406
S5900,Water,121,101,222,0.545045045045045,0.45495495495495497
S5901,Soil,150,66,216,0.6944444444444444,0.3055555555555556
S5902,Soil,75,73,148,0.5067567567567568,0.49324324324324326
S5903,Plant,110,75,185,0.5945945945945946,0.40540540540540543
S5904,Soil,127,76,203,0.625615763546798,0.37438423645320196
S5905,Plant,61,106,167,0.3652694610778443,0.6347305389221557
S5906,Plant,66,115,181,0.36464088397790057,0.6353591160220995
S5907,Soil,83,153,236,0.3516949152542373,0.6483050847457628
S5908,Water,69,61,130,0.5307692307692308,0.46923076923076923
S5909,Air,125,127,252,0.49603174603174605,0.503968253968254
S5910,Water,128,140,268,0.47761194029850745,0.5223880597014925
S5911,Plant,88,104,192,0.4583333333333333,0.5416666666666666
S5912,Air,89,134,223,0.3991031390134529,0.600896860986547
S5913,Water,129,130,259,0.4980694980694981,0.5019305019305019
S5914,Air,153,118,271,0.5645756457564576,0.4354243542435424
S5915,Air,156,35,191,0.8167539267015707,0.18324607329842932
S5916,Water,120,78,198,0.6060606060606061,0.3939393939393939
S5917,Soil,143,88,231,0.6190476190476191,0.38095238095238093
S5918,Soil,126,118,244,0.5163934426229508,0.48360655737704916
S5919,Plant,117,149,266,0.4398496240601504,0.5601503759398496
S5920,Plant,126,119,245,0.5142857142857142,0.4857142857142857
S5921,Plant,150,65,215,0.6976744186046512,0.3023255813953488
S5922,Air,145,100,245,0.5918367346938775,0.40816326530612246
S5923,Air,145,102,247,0.5870445344129555,0.41295546558704455
S5924,Water,126,84,210,0.6,0.4
S5925,Air,43,125,168,0.25595238095238093,0.7440476190476191
S5926,Air,89,75,164,0.5426829268292683,0.4573170731707317
S5927,Soil,74,114,188,0.39361702127659576,0.6063829787234043
S5928,Plant,59,117,176,0.3352272727272727,0.6647727272727273
S5929,Plant,100,81,181,0.5524861878453039,0.44751381215469616
S5930,Air,90,98,188,0.4787234042553192,0.5212765957446809
S5931,Air,67,94,161,0.4161490683229814,0.5838509316770186
S5932,Plant,126,132,258,0.4883720930232558,0.5116279069767442
S5933,Water,83,91,174,0.47701149425287354,0.5229885057471264
S5934,Soil,102,24,126,0.8095238095238095,0.19047619047619047
S5935,Plant,161,34,195,0.8256410256410256,0.17435897435897435
S5936,Water,84,177,261,0.3218390804597701,0.6781609195402298
S5937,Soil,55,118,173,0.3179190751445087,0.6820809248554913
S5938,Air,142,71,213,0.6666666666666666,0.3333333333333333
S5939,Soil,69,147,216,0.3194444444444444,0.6805555555555556
S5940,Air,109,110,219,0.4977168949771689,0.502283105022831
S5941,Soil,62,84,146,0.4246575342465753,0.5753424657534246
S5942,Plant,116,72,188,0.6170212765957447,0.3829787234042553
S5943,Soil,54,58,112,0.48214285714285715,0.5178571428571429
S5944,Water,125,134,259,0.4826254826254826,0.5173745173745173
S5945,Soil,62,114,176,0.3522727272727273,0.6477272727272727
S5946,Water,129,129,258,0.5,0.5
S5947,Water,66,107,173,0.3815028901734104,0.6184971098265896
S5948,Water,122,85,207,0.5893719806763285,0.4106280193236715
S5949,Soil,95,92,187,0.5080213903743316,0.4919786096256685
S5950,Water,76,101,177,0.4293785310734463,0.5706214689265536
S5951,Water,119,118,237,0.5021097046413502,0.4978902953586498
S5952,Plant,81,112,193,0.41968911917098445,0.5803108808290155
S5953,Soil,102,131,233,0.43776824034334766,0.5622317596566524
S5954,Water,115,60,175,0.6571428571428571,0.34285714285714286
S5955,Air,42,47,89,0.47191011235955055,0.5280898876404494
S5956,Plant,153,75,228,0.6710526315789473,0.32894736842105265
S5957,Water,137,74,211,0.6492890995260664,0.35071090047393366
S5958,Plant,51,95,146,0.3493150684931507,0.6506849315068494
S5959,Soil,106,72,178,0.5955056179775281,0.4044943820224719
S5960,Air,109,77,186,0.5860215053763441,0.41397849462365593
S5961,Water,137,115,252,0.5436507936507936,0.45634920634920634
S5962,Water,89,98,187,0.47593582887700536,0.5240641711229946
S5963,Air,135,106,241,0.5601659751037344,0.43983402489626555
S5964,Soil,171,120,291,0.5876288659793815,0.41237113402061853
S5965,Soil,95,119,214,0.4439252336448598,0.5560747663551402
S5966,Plant,95,130,225,0.4222222222222222,0.5777777777777777
S5967,Plant,96,103,199,0.4824120603015075,0.5175879396984925
S5968,Water,77,96,173,0.44508670520231214,0.5549132947976878
S5969,Air,51,99,150,0.34,0.66
S5970,Water,101,103,204,0.4950980392156863,0.5049019607843137
S5971,Water,132,111,243,0.5432098765432098,0.4567901234567901
S5972,Water,148,73,221,0.669683257918552,0.33031674208144796
S5973,Plant,132,108,240,0.55,0.45
S5974,Air,97,41,138,0.7028985507246377,0.2971014492753623
S5975,Soil,75,96,171,0.43859649122807015,0.5614035087719298
S5976,Air,137,126,263,0.5209125475285171,0.4790874524714829
S5977,Air,124,129,253,0.4901185770750988,0.5098814229249012
S5978,Air,81,50,131,0.6183206106870229,0.3816793893129771
S5979,Air,111,69,180,0.6166666666666667,0.38333333333333336
S5980,Air,83,69,152,0.5460526315789473,0.45394736842105265
S5981,Plant,79,160,239,0.3305439330543933,0.6694560669456067
S5982,Plant,75,129,204,0.36764705882352944,0.6323529411764706
S5983,Air,112,141,253,0.4426877470355731,0.5573122529644269
S5984,Soil,123,152,275,0.44727272727272727,0.5527272727272727
S5985,Air,88,81,169,0.5207100591715976,0.47928994082840237
S5986,Water,99,109,208,0.47596153846153844,0.5240384615384616
S5987,Water,87,71,158,0.5506329113924051,0.44936708860759494
S5988,Soil,75,47,122,0.6147540983606558,0.38524590163934425
S5989,Soil,80,95,175,0.45714285714285713,0.5428571428571428
S5990,Plant,35,148,183,0.1912568306010929,0.8087431693989071
S5991,Soil,74,56,130,0.5692307692307692,0.4307692307692308
S5992,Water,137,97,234,0.5854700854700855,0.41452991452991456
S5993,Soil,87,127,214,0.40654205607476634,0.5934579439252337
S5994,Soil,152,75,227,0.6696035242290749,0.3303964757709251
S5995,Soil,103,90,193,0.533678756476684,0.46632124352331605
S5996,Air,92,48,140,0.6571428571428571,0.34285714285714286
S5997,Water,98,57,155,0.632258064516129,0.36774193548387096
S5998,Air,71,120,191,0.3717277486910995,0.6282722513089005
S5999,Soil,113,92,205,0.551219512195122,0.44878048780487806
S6000,Water,28,61,89,0.3146067415730337,0.6853932584269663
S6001,Water,155,116,271,0.5719557195571956,0.4280442804428044
S6002,Soil,98,112,210,0.4666666666666667,0.5333333333333333
S6003,Air,68,66,134,0.5074626865671642,0.4925373134328358
S6004,Water,107,80,187,0.5721925133689839,0.42780748663101603
S6005,Plant,99,159,258,0.38372093023255816,0.6162790697674418
S6006,Soil,103,99,202,0.5099009900990099,0.4900990099009901
S6007,Plant,88,176,264,0.3333333333333333,0.6666666666666666
S6008,Soil,113,89,202,0.5594059405940595,0.4405940594059406
S6009,Air,105,83,188,0.5585106382978723,0.44148936170212766
S6010,Plant,91,37,128,0.7109375,0.2890625
S6011,Air,141,115,256,0.55078125,0.44921875
S6012,Plant,71,93,164,0.4329268292682927,0.5670731707317073
S6013,Soil,87,26,113,0.7699115044247787,0.23008849557522124
S6014,Water,207,66,273,0.7582417582417582,0.24175824175824176
S6015,Water,143,90,233,0.6137339055793991,0.38626609442060084
S6016,Soil,84,56,140,0.6,0.4
S6017,Soil,70,117,187,0.37433155080213903,0.6256684491978609
S6018,Air,95,86,181,0.5248618784530387,0.47513812154696133
S6019,Soil,99,56,155,0.6387096774193548,0.36129032258064514
S6020,Water,125,86,211,0.5924170616113744,0.4075829383886256
S6021,Soil,78,105,183,0.4262295081967213,0.5737704918032787
S6022,Air,78,150,228,0.34210526315789475,0.6578947368421053
S6023,Soil,70,141,211,0.33175355450236965,0.6682464454976303
S6024,Soil,64,145,209,0.3062200956937799,0.69377990430622
S6025,Plant,112,147,259,0.43243243243243246,0.5675675675675675
S6026,Soil,56,123,179,0.3128491620111732,0.6871508379888268
S6027,Air,97,93,190,0.5105263157894737,0.48947368421052634
S6028,Air,52,109,161,0.32298136645962733,0.6770186335403726
S6029,Air,132,78,210,0.6285714285714286,0.37142857142857144
S6030,Soil,31,105,136,0.22794117647058823,0.7720588235294118
S6031,Water,96,94,190,0.5052631578947369,0.49473684210526314
S6032,Soil,87,126,213,0.4084507042253521,0.5915492957746479
S6033,Water,70,111,181,0.3867403314917127,0.6132596685082873
S6034,Soil,141,125,266,0.5300751879699248,0.4699248120300752
S6035,Air,61,94,155,0.3935483870967742,0.6064516129032258
S6036,Plant,102,79,181,0.56353591160221,0.43646408839779005
S6037,Water,83,111,194,0.42783505154639173,0.5721649484536082
S6038,Plant,147,114,261,0.5632183908045977,0.4367816091954023
S6039,Air,86,57,143,0.6013986013986014,0.3986013986013986
S6040,Water,111,127,238,0.46638655462184875,0.5336134453781513
S6041,Water,115,102,217,0.5299539170506913,0.4700460829493088
S6042,Air,139,88,227,0.6123348017621145,0.3876651982378855
S6043,Plant,79,67,146,0.541095890410959,0.4589041095890411
S6044,Soil,98,112,210,0.4666666666666667,0.5333333333333333
S6045,Water,109,108,217,0.5023041474654378,0.4976958525345622
S6046,Plant,77,106,183,0.4207650273224044,0.5792349726775956
S6047,Plant,143,105,248,0.5766129032258065,0.42338709677419356
S6048,Soil,90,94,184,0.4891304347826087,0.5108695652173914
S6049,Water,124,108,232,0.5344827586206896,0.46551724137931033
S6050,Soil,89,108,197,0.4517766497461929,0.5482233502538071
S6051,Soil,61,159,220,0.2772727272727273,0.7227272727272728
S6052,Soil,97,85,182,0.532967032967033,0.46703296703296704
S6053,Water,82,162,244,0.3360655737704918,0.6639344262295082
S6054,Water,104,0,104,1.0,0.0
S6055,Air,97,76,173,0.5606936416184971,0.4393063583815029
S6056,Plant,122,97,219,0.5570776255707762,0.4429223744292237
S6057,Plant,81,166,247,0.32793522267206476,0.6720647773279352
S6058,Plant,125,105,230,0.5434782608695652,0.45652173913043476
S6059,Soil,82,106,188,0.43617021276595747,0.5638297872340425
S6060,Plant,103,105,208,0.4951923076923077,0.5048076923076923
S6061,Plant,97,43,140,0.6928571428571428,0.30714285714285716
S6062,Air,87,125,212,0.41037735849056606,0.589622641509434
S6063,Water,115,110,225,0.5111111111111111,0.4888888888888889
S6064,Soil,121,100,221,0.5475113122171946,0.45248868778280543
S6065,Air,142,156,298,0.47651006711409394,0.5234899328859061
S6066,Air,57,124,181,0.3149171270718232,0.6850828729281768
S6067,Air,185,99,284,0.6514084507042254,0.3485915492957746
S6068,Soil,124,105,229,0.5414847161572053,0.4585152838427948
S6069,Air,109,87,196,0.5561224489795918,0.44387755102040816
S6070,Soil,120,93,213,0.5633802816901409,0.43661971830985913
S6071,Soil,117,75,192,0.609375,0.390625
S6072,Plant,144,102,246,0.5853658536585366,0.4146341463414634
S6073,Air,88,81,169,0.5207100591715976,0.47928994082840237
S6074,Plant,50,106,156,0.32051282051282054,0.6794871794871795
S6075,Plant,59,101,160,0.36875,0.63125
S6076,Air,97,104,201,0.48258706467661694,0.5174129353233831
S6077,Water,116,64,180,0.6444444444444445,0.35555555555555557
S6078,Water,84,186,270,0.3111111111111111,0.6888888888888889
S6079,Air,68,127,195,0.3487179487179487,0.6512820512820513
S6080,Air,61,122,183,0.3333333333333333,0.6666666666666666
S6081,Soil,132,112,244,0.5409836065573771,0.45901639344262296
S6082,Soil,157,114,271,0.5793357933579336,0.42066420664206644
S6083,Soil,119,125,244,0.48770491803278687,0.5122950819672131
S6084,Soil,82,72,154,0.5324675324675324,0.4675324675324675
S6085,Water,58,92,150,0.38666666666666666,0.6133333333333333
S6086,Air,86,58,144,0.5972222222222222,0.4027777777777778
S6087,Soil,117,131,248,0.4717741935483871,0.5282258064516129
S6088,Air,129,111,240,0.5375,0.4625
S6089,Soil,63,131,194,0.3247422680412371,0.6752577319587629
S6090,Air,91,140,231,0.3939393939393939,0.6060606060606061
S6091,Water,75,103,178,0.42134831460674155,0.5786516853932584
S6092,Water,171,128,299,0.5719063545150501,0.4280936454849498
S6093,Soil,120,40,160,0.75,0.25
S6094,Air,106,80,186,0.5698924731182796,0.43010752688172044
S6095,Air,85,145,230,0.3695652173913043,0.6304347826086957
S6096,Plant,68,95,163,0.4171779141104294,0.5828220858895705
S6097,Air,100,111,211,0.47393364928909953,0.5260663507109005
S6098,Soil,89,107,196,0.45408163265306123,0.5459183673469388
S6099,Water,100,75,175,0.5714285714285714,0.42857142857142855
S6100,Air,128,87,215,0.5953488372093023,0.4046511627906977
S6101,Soil,95,89,184,0.5163043478260869,0.483695652173913
S6102,Air,48,72,120,0.4,0.6
S6103,Plant,92,87,179,0.5139664804469274,0.4860335195530726
S6104,Air,121,99,220,0.55,0.45
S6105,Air,48,45,93,0.5161290322580645,0.4838709677419355
S6106,Water,43,105,148,0.2905405405405405,0.7094594594594594
S6107,Water,139,80,219,0.634703196347032,0.365296803652968
S6108,Air,106,82,188,0.5638297872340425,0.43617021276595747
S6109,Water,133,95,228,0.5833333333333334,0.4166666666666667
S6110,Plant,80,102,182,0.43956043956043955,0.5604395604395604
S6111,Air,58,103,161,0.36024844720496896,0.639751552795031
S6112,Plant,95,87,182,0.521978021978022,0.47802197802197804
S6113,Plant,142,55,197,0.7208121827411168,0.27918781725888325
S6114,Plant,60,101,161,0.37267080745341613,0.6273291925465838
S6115,Air,92,42,134,0.6865671641791045,0.31343283582089554
S6116,Plant,158,60,218,0.7247706422018348,0.27522935779816515
S6117,Soil,90,83,173,0.5202312138728323,0.4797687861271676
S6118,Plant,82,91,173,0.47398843930635837,0.5260115606936416
S6119,Soil,106,45,151,0.7019867549668874,0.2980132450331126
S6120,Air,115,125,240,0.4791666666666667,0.5208333333333334
S6121,Soil,169,77,246,0.6869918699186992,0.3130081300813008
S6122,Plant,120,69,189,0.6349206349206349,0.36507936507936506
S6123,Soil,115,132,247,0.46558704453441296,0.5344129554655871
S6124,Soil,91,88,179,0.5083798882681564,0.49162011173184356
S6125,Soil,90,108,198,0.45454545454545453,0.5454545454545454
S6126,Air,95,118,213,0.4460093896713615,0.5539906103286385
S6127,Air,135,77,212,0.6367924528301887,0.3632075471698113
S6128,Soil,117,85,202,0.5792079207920792,0.4207920792079208
S6129,Water,70,122,192,0.3645833333333333,0.6354166666666666
S6130,Air,139,91,230,0.6043478260869565,0.39565217391304347
S6131,Plant,161,119,280,0.575,0.425
S6132,Plant,144,111,255,0.5647058823529412,0.43529411764705883
S6133,Water,118,74,192,0.6145833333333334,0.3854166666666667
S6134,Water,84,89,173,0.48554913294797686,0.5144508670520231
S6135,Water,147,123,270,0.5444444444444444,0.45555555555555555
S6136,Soil,63,114,177,0.3559322033898305,0.6440677966101694
S6137,Water,118,95,213,0.5539906103286385,0.4460093896713615
S6138,Soil,89,161,250,0.356,0.644
S6139,Soil,45,93,138,0.32608695652173914,0.6739130434782609
S6140,Soil,110,94,204,0.5392156862745098,0.46078431372549017
S6141,Water,143,29,172,0.8313953488372093,0.1686046511627907
S6142,Soil,101,84,185,0.5459459459459459,0.4540540540540541
S6143,Air,115,111,226,0.5088495575221239,0.4911504424778761
S6144,Water,67,113,180,0.37222222222222223,0.6277777777777778
S6145,Soil,92,155,247,0.3724696356275304,0.6275303643724697
S6146,Air,51,101,152,0.3355263157894737,0.6644736842105263
S6147,Plant,105,52,157,0.6687898089171974,0.33121019108280253
S6148,Air,111,123,234,0.47435897435897434,0.5256410256410257
S6149,Air,66,152,218,0.30275229357798167,0.6972477064220184
S6150,Plant,90,124,214,0.4205607476635514,0.5794392523364486
S6151,Plant,128,123,251,0.5099601593625498,0.4900398406374502
S6152,Water,145,78,223,0.6502242152466368,0.34977578475336324
S6153,Water,64,147,211,0.3033175355450237,0.6966824644549763
S6154,Air,148,100,248,0.5967741935483871,0.4032258064516129
S6155,Water,114,47,161,0.7080745341614907,0.2919254658385093
S6156,Plant,142,191,333,0.4264264264264264,0.5735735735735735
S6157,Water,76,163,239,0.3179916317991632,0.6820083682008368
S6158,Air,60,103,163,0.36809815950920244,0.6319018404907976
S6159,Plant,121,103,224,0.5401785714285714,0.45982142857142855
S6160,Soil,104,98,202,0.5148514851485149,0.48514851485148514
S6161,Plant,67,78,145,0.46206896551724136,0.5379310344827586
S6162,Plant,127,108,235,0.5404255319148936,0.4595744680851064
S6163,Soil,106,112,218,0.48623853211009177,0.5137614678899083
S6164,Air,93,142,235,0.39574468085106385,0.6042553191489362
S6165,Soil,48,70,118,0.4067796610169492,0.5932203389830508
S6166,Plant,116,112,228,0.5087719298245614,0.49122807017543857
S6167,Air,117,105,222,0.527027027027027,0.47297297297297297
S6168,Water,91,70,161,0.5652173913043478,0.43478260869565216
S6169,Water,73,114,187,0.39037433155080214,0.6096256684491979
S6170,Water,103,131,234,0.44017094017094016,0.5598290598290598
S6171,Air,166,128,294,0.564625850340136,0.43537414965986393
S6172,Water,138,161,299,0.46153846153846156,0.5384615384615384
S6173,Air,82,78,160,0.5125,0.4875
S6174,Air,112,77,189,0.5925925925925926,0.4074074074074074
S6175,Air,90,98,188,0.4787234042553192,0.5212765957446809
S6176,Water,116,108,224,0.5178571428571429,0.48214285714285715
S6177,Plant,127,113,240,0.5291666666666667,0.4708333333333333
S6178,Air,158,114,272,0.5808823529411765,0.41911764705882354
S6179,Soil,107,80,187,0.5721925133689839,0.42780748663101603
S6180,Plant,40,97,137,0.291970802919708,0.708029197080292
S6181,Air,99,96,195,0.5076923076923077,0.49230769230769234
S6182,Water,67,96,163,0.4110429447852761,0.588957055214724
S6183,Air,98,116,214,0.45794392523364486,0.5420560747663551
S6184,Plant,112,124,236,0.4745762711864407,0.5254237288135594
S6185,Water,133,97,230,0.5782608695652174,0.4217391304347826
S6186,Soil,148,111,259,0.5714285714285714,0.42857142857142855
S6187,Water,138,98,236,0.5847457627118644,0.4152542372881356
S6188,Water,84,40,124,0.6774193548387096,0.3225806451612903
S6189,Plant,75,112,187,0.40106951871657753,0.5989304812834224
S6190,Water,103,94,197,0.5228426395939086,0.47715736040609136
S6191,Soil,117,89,206,0.5679611650485437,0.4320388349514563
S6192,Air,138,160,298,0.46308724832214765,0.5369127516778524
S6193,Plant,87,120,207,0.42028985507246375,0.5797101449275363
S6194,Plant,97,175,272,0.35661764705882354,0.6433823529411765
S6195,Soil,88,111,199,0.44221105527638194,0.5577889447236181
